Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2019-102636,2019-03-27,2019-03-31,Standard Class,CU-4142,Customer 269,Corporate,United States,City,State,East,Furniture,Chairs,Chairs Product,752.45,1,0.3,-119.96
CA-2019-102637,2019-05-30,2019-06-03,Second Class,CU-8768,Customer 252,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1562.03,6,0.0,295.42
CA-2019-102638,2019-08-23,2019-08-29,First Class,CU-7174,Customer 131,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,601.67,6,0.1,154.24
CA-2019-102639,2019-12-11,2019-12-17,Same Day,CU-4542,Customer 426,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,262.95,7,0.1,50.93
CA-2019-102640,2019-01-22,2019-01-23,Standard Class,CU-8528,Customer 250,Consumer,United States,City,State,South,Technology,Accessories,Accessories Product,27.56,5,0.0,-1.33
CA-2019-102641,2019-12-14,2019-12-18,Standard Class,CU-6804,Customer 64,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,827.89,6,0.1,161.93
CA-2019-102642,2019-10-12,2019-10-17,Second Class,CU-1011,Customer 466,Consumer,United States,City,State,Central,Furniture,Chairs,Chairs Product,1436.3,2,0.3,-131.83
CA-2019-102643,2019-09-26,2019-10-01,First Class,CU-8008,Customer 477,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,152.52,2,0.2,35.44
CA-2019-102644,2019-09-15,2019-09-17,First Class,CU-3383,Customer 296,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,1350.14,8,0.2,-2.81
CA-2019-102645,2019-01-29,2019-02-04,Second Class,CU-9021,Customer 347,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,1928.68,7,0.2,-24.56
CA-2019-102646,2019-08-01,2019-08-02,Second Class,CU-1069,Customer 181,Home Office,United States,City,State,Central,Furniture,Tables,Tables Product,1381.12,9,0.3,278.63
CA-2019-102647,2019-10-10,2019-10-15,First Class,CU-9601,Customer 448,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,870.39,3,0.0,-23.42
CA-2019-102648,2019-02-19,2019-02-22,First Class,CU-3337,Customer 58,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,1188.94,7,0.2,286.81
CA-2019-102649,2019-04-05,2019-04-06,Same Day,CU-4165,Customer 67,Corporate,United States,City,State,West,Furniture,Chairs,Chairs Product,1112.82,8,0.1,-52.22
CA-2019-102650,2019-03-29,2019-03-30,Standard Class,CU-6999,Customer 329,Consumer,United States,City,State,South,Technology,Phones,Phones Product,926.69,8,0.2,-2.07
CA-2019-102651,2019-02-13,2019-02-18,Second Class,CU-6578,Customer 190,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,1547.46,7,0.1,-247.77
CA-2019-102652,2019-10-05,2019-10-08,Standard Class,CU-2546,Customer 47,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,499.88,2,0.3,74.97
CA-2019-102653,2019-06-20,2019-06-22,Same Day,CU-9366,Customer 109,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,1921.32,5,0.2,-189.68
CA-2019-102654,2019-07-08,2019-07-13,Standard Class,CU-1148,Customer 338,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,268.85,2,0.2,-2.15
CA-2019-102655,2019-12-19,2019-12-22,First Class,CU-2109,Customer 84,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,1927.39,4,0.2,466.91
CA-2019-102656,2019-07-03,2019-07-04,Standard Class,CU-9461,Customer 223,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,833.83,4,0.2,240.66
CA-2019-102657,2019-01-03,2019-01-06,First Class,CU-9333,Customer 134,Consumer,United States,City,State,South,Furniture,Tables,Tables Product,94.32,5,0.3,-16.88
CA-2019-102658,2019-07-10,2019-07-11,Standard Class,CU-4562,Customer 239,Corporate,United States,City,State,Central,Furniture,Tables,Tables Product,1236.34,3,0.0,250.73
CA-2019-102659,2019-04-28,2019-05-03,Second Class,CU-3612,Customer 65,Corporate,United States,City,State,West,Technology,Laptops,Laptops Product,851.55,9,0.1,142.38
CA-2019-102660,2019-01-19,2019-01-25,Second Class,CU-6229,Customer 424,Consumer,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,770.49,7,0.0,182.9
CA-2019-102661,2019-01-23,2019-01-28,Standard Class,CU-8829,Customer 366,Corporate,United States,City,State,West,Office Supplies,Binders,Binders Product,1303.91,4,0.1,142.85
CA-2019-102662,2019-01-30,2019-02-03,First Class,CU-7334,Customer 63,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,437.17,5,0.3,-13.21
CA-2019-102663,2019-10-22,2019-10-26,Standard Class,CU-7826,Customer 109,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,1021.51,7,0.3,230.66
CA-2019-102664,2019-04-18,2019-04-22,Second Class,CU-4536,Customer 403,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,484.44,6,0.2,-72.13
CA-2019-102665,2019-10-08,2019-10-13,Same Day,CU-3076,Customer 20,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1330.06,2,0.2,-46.96
CA-2019-102666,2019-05-08,2019-05-10,Standard Class,CU-4659,Customer 259,Home Office,United States,City,State,West,Office Supplies,Binders,Binders Product,999.83,8,0.3,-77.97
CA-2019-102667,2019-08-17,2019-08-22,Standard Class,CU-1698,Customer 438,Consumer,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1413.77,7,0.1,269.22
CA-2019-102668,2019-04-21,2019-04-27,Same Day,CU-9469,Customer 125,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1057.34,3,0.1,39.92
CA-2019-102669,2019-05-16,2019-05-19,Second Class,CU-9169,Customer 395,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,1301.97,9,0.2,261.67
CA-2019-102670,2019-12-28,2020-01-02,Second Class,CU-2108,Customer 120,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,1611.27,1,0.0,379.02
CA-2019-102671,2019-07-05,2019-07-10,Standard Class,CU-8236,Customer 40,Consumer,United States,City,State,South,Office Supplies,Paper,Paper Product,820.7,8,0.2,-50.03
CA-2019-102672,2019-05-24,2019-05-25,Standard Class,CU-4477,Customer 469,Home Office,United States,City,State,Central,Technology,Phones,Phones Product,1304.8,1,0.0,236.85
CA-2019-102673,2019-03-13,2019-03-14,Second Class,CU-3380,Customer 495,Home Office,United States,City,State,East,Technology,Laptops,Laptops Product,160.67,2,0.2,-24.57
CA-2019-102674,2019-05-09,2019-05-10,First Class,CU-1207,Customer 95,Consumer,United States,City,State,Central,Office Supplies,Labels,Labels Product,311.1,8,0.0,68.88
CA-2019-102675,2019-12-30,2020-01-04,Second Class,CU-2436,Customer 500,Consumer,United States,City,State,Central,Office Supplies,Labels,Labels Product,1950.25,8,0.1,-201.59
CA-2019-102676,2019-09-18,2019-09-20,First Class,CU-4602,Customer 401,Home Office,United States,City,State,East,Office Supplies,Binders,Binders Product,583.73,5,0.0,52.75
CA-2019-102677,2019-01-03,2019-01-06,Second Class,CU-3686,Customer 156,Consumer,United States,City,State,Central,Office Supplies,Labels,Labels Product,908.2,2,0.2,-123.53
CA-2019-102678,2019-04-14,2019-04-17,First Class,CU-5079,Customer 455,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1944.12,3,0.2,-348.36
CA-2019-102679,2019-08-12,2019-08-18,Same Day,CU-1398,Customer 397,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,1250.03,8,0.1,86.05
CA-2019-102680,2019-11-16,2019-11-18,Standard Class,CU-3619,Customer 240,Corporate,United States,City,State,West,Technology,Laptops,Laptops Product,1846.57,2,0.2,-146.6
CA-2019-102681,2019-12-28,2019-12-30,Standard Class,CU-8559,Customer 393,Corporate,United States,City,State,East,Technology,Phones,Phones Product,695.03,2,0.2,169.72
CA-2019-102682,2019-12-20,2019-12-23,Standard Class,CU-2028,Customer 129,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,870.38,3,0.2,-162.0
CA-2019-102683,2019-01-10,2019-01-14,Standard Class,CU-7986,Customer 471,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1290.65,9,0.0,-13.08
CA-2019-102684,2019-10-29,2019-10-30,Same Day,CU-6349,Customer 37,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,973.01,1,0.2,-26.26
CA-2019-102685,2019-08-19,2019-08-20,Second Class,CU-7275,Customer 290,Corporate,United States,City,State,West,Furniture,Chairs,Chairs Product,44.11,1,0.0,-8.11
CA-2019-102686,2019-08-07,2019-08-10,Standard Class,CU-9065,Customer 277,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,778.25,1,0.3,174.02
CA-2019-102687,2019-03-07,2019-03-09,Same Day,CU-5216,Customer 342,Consumer,United States,City,State,South,Technology,Accessories,Accessories Product,1754.04,8,0.3,-131.16
CA-2019-102688,2019-04-22,2019-04-28,Same Day,CU-7719,Customer 350,Corporate,United States,City,State,South,Technology,Phones,Phones Product,1952.63,9,0.0,243.73
CA-2019-102689,2019-01-13,2019-01-17,Second Class,CU-8653,Customer 154,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,1020.34,9,0.3,213.75
CA-2019-102690,2019-03-27,2019-03-30,Second Class,CU-9303,Customer 463,Consumer,United States,City,State,Central,Technology,Laptops,Laptops Product,1806.17,3,0.2,213.33
CA-2019-102691,2019-08-22,2019-08-23,First Class,CU-9498,Customer 99,Consumer,United States,City,State,West,Office Supplies,Storage,Storage Product,814.01,3,0.3,48.7
CA-2019-102692,2019-03-31,2019-04-05,Same Day,CU-2455,Customer 156,Home Office,United States,City,State,East,Office Supplies,Labels,Labels Product,1108.75,4,0.1,292.85
CA-2019-102693,2019-11-10,2019-11-12,Second Class,CU-6458,Customer 93,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,607.06,2,0.0,-27.45
CA-2019-102694,2019-02-23,2019-02-28,First Class,CU-3043,Customer 305,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1297.6,3,0.0,255.0
CA-2019-102695,2019-01-12,2019-01-18,First Class,CU-1542,Customer 404,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1591.89,2,0.0,-205.06
CA-2019-102696,2019-07-28,2019-07-31,First Class,CU-1331,Customer 50,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,553.73,4,0.3,119.65
CA-2019-102697,2019-01-14,2019-01-15,Second Class,CU-3486,Customer 203,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,872.45,8,0.0,-62.15
CA-2019-102698,2019-05-01,2019-05-05,Second Class,CU-5497,Customer 308,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,148.43,9,0.1,7.37
CA-2019-102699,2019-01-20,2019-01-25,First Class,CU-6652,Customer 378,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,661.51,9,0.3,-88.6
CA-2019-102700,2019-03-16,2019-03-20,Standard Class,CU-6449,Customer 440,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,1154.19,2,0.2,245.74
CA-2019-102701,2019-08-31,2019-09-06,Standard Class,CU-8421,Customer 434,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,765.01,9,0.0,-74.03
CA-2019-102702,2019-08-11,2019-08-12,Second Class,CU-5762,Customer 15,Consumer,United States,City,State,South,Office Supplies,Paper,Paper Product,1413.8,9,0.0,-261.9
CA-2019-102703,2019-03-11,2019-03-16,First Class,CU-9814,Customer 321,Corporate,United States,City,State,South,Technology,Phones,Phones Product,593.23,9,0.3,-26.55
CA-2019-102704,2019-11-08,2019-11-14,Second Class,CU-7508,Customer 226,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,1326.42,8,0.2,174.21
CA-2019-102705,2019-07-30,2019-08-03,Second Class,CU-3486,Customer 150,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1398.99,2,0.2,-176.44
CA-2019-102706,2019-04-11,2019-04-15,Second Class,CU-5939,Customer 426,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,1173.87,5,0.2,257.31
CA-2019-102707,2019-07-05,2019-07-10,Standard Class,CU-9289,Customer 126,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1180.02,7,0.1,2.21
CA-2019-102708,2019-05-12,2019-05-13,Standard Class,CU-9162,Customer 370,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,32.71,3,0.2,2.37
CA-2019-102709,2019-04-21,2019-04-25,Second Class,CU-3105,Customer 57,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,1351.73,9,0.0,202.87
CA-2019-102710,2019-05-12,2019-05-15,Second Class,CU-5249,Customer 269,Home Office,United States,City,State,West,Office Supplies,Labels,Labels Product,877.49,6,0.2,185.95
CA-2019-102711,2019-01-20,2019-01-26,Same Day,CU-7482,Customer 423,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,992.94,6,0.1,-131.26
CA-2019-102712,2019-01-24,2019-01-29,Standard Class,CU-3308,Customer 247,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,665.25,4,0.3,127.7
CA-2019-102713,2019-08-15,2019-08-17,Same Day,CU-7389,Customer 474,Consumer,United States,City,State,West,Furniture,Chairs,Chairs Product,1209.45,7,0.1,178.73
CA-2019-102714,2019-06-03,2019-06-05,Second Class,CU-7300,Customer 251,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,470.03,2,0.0,24.42
CA-2019-102715,2019-10-20,2019-10-21,First Class,CU-5642,Customer 183,Home Office,United States,City,State,East,Technology,Laptops,Laptops Product,1116.43,5,0.3,13.99
CA-2019-102716,2019-08-18,2019-08-21,Same Day,CU-4560,Customer 352,Corporate,United States,City,State,West,Furniture,Bookcases,Bookcases Product,117.9,8,0.1,-7.67
CA-2019-102717,2019-11-06,2019-11-10,First Class,CU-5167,Customer 155,Corporate,United States,City,State,Central,Office Supplies,Paper,Paper Product,954.22,2,0.0,138.67
CA-2019-102718,2019-12-25,2019-12-27,First Class,CU-5815,Customer 480,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,1525.28,6,0.3,-285.05
CA-2019-102719,2019-07-21,2019-07-22,First Class,CU-9324,Customer 264,Consumer,United States,City,State,Central,Office Supplies,Paper,Paper Product,591.27,9,0.0,-72.98
CA-2019-102720,2019-02-07,2019-02-13,Standard Class,CU-5089,Customer 69,Corporate,United States,City,State,South,Furniture,Chairs,Chairs Product,1703.92,2,0.1,-95.51
CA-2019-102721,2019-09-17,2019-09-20,First Class,CU-4810,Customer 72,Home Office,United States,City,State,East,Furniture,Bookcases,Bookcases Product,544.37,6,0.3,123.34
CA-2019-102722,2019-07-07,2019-07-10,Same Day,CU-2783,Customer 70,Consumer,United States,City,State,West,Office Supplies,Paper,Paper Product,153.73,3,0.0,28.44
CA-2019-102723,2019-02-26,2019-02-27,Second Class,CU-7120,Customer 430,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1049.12,8,0.2,-30.74
CA-2019-102724,2019-01-20,2019-01-21,Second Class,CU-7686,Customer 102,Corporate,United States,City,State,Central,Office Supplies,Binders,Binders Product,1413.16,7,0.1,400.63
CA-2019-102725,2019-09-30,2019-10-04,Standard Class,CU-7040,Customer 285,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,957.34,7,0.0,98.57
CA-2019-102726,2019-04-29,2019-04-30,Second Class,CU-6958,Customer 165,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,811.63,6,0.0,-113.38
CA-2019-102727,2019-03-12,2019-03-16,Standard Class,CU-2932,Customer 390,Corporate,United States,City,State,South,Furniture,Tables,Tables Product,230.72,7,0.0,2.38
CA-2019-102728,2019-01-04,2019-01-08,First Class,CU-2300,Customer 129,Corporate,United States,City,State,West,Office Supplies,Storage,Storage Product,739.0,2,0.0,-126.28
CA-2019-102729,2019-08-09,2019-08-14,Same Day,CU-6202,Customer 5,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1113.97,7,0.0,304.48
CA-2019-102730,2019-01-14,2019-01-17,First Class,CU-8967,Customer 109,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,143.23,9,0.0,0.62
CA-2019-102731,2019-01-03,2019-01-09,Second Class,CU-7681,Customer 32,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,567.05,4,0.2,-83.84
CA-2019-102732,2019-08-04,2019-08-07,First Class,CU-2069,Customer 434,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,912.41,4,0.1,-152.61
CA-2019-102733,2019-08-17,2019-08-20,Standard Class,CU-7375,Customer 446,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,622.81,5,0.3,-99.14
CA-2019-102734,2019-12-02,2019-12-07,Standard Class,CU-5837,Customer 182,Consumer,United States,City,State,South,Technology,Accessories,Accessories Product,1474.22,3,0.1,171.47
CA-2019-102735,2019-07-05,2019-07-09,Second Class,CU-4527,Customer 73,Consumer,United States,City,State,Central,Furniture,Tables,Tables Product,1527.39,3,0.2,442.86
CA-2019-102736,2019-02-24,2019-02-28,Same Day,CU-6884,Customer 328,Consumer,United States,City,State,South,Office Supplies,Labels,Labels Product,944.23,5,0.1,74.54
CA-2019-102737,2019-09-11,2019-09-12,Standard Class,CU-2562,Customer 404,Corporate,United States,City,State,West,Office Supplies,Paper,Paper Product,150.55,6,0.1,20.19
CA-2019-102738,2019-01-24,2019-01-29,Standard Class,CU-8049,Customer 157,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,1924.01,2,0.0,318.18
CA-2019-102739,2019-06-11,2019-06-12,First Class,CU-4381,Customer 96,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,601.23,8,0.0,65.95
CA-2019-102740,2019-06-07,2019-06-12,First Class,CU-5291,Customer 253,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,37.15,4,0.3,1.97
CA-2019-102741,2019-03-23,2019-03-24,First Class,CU-8509,Customer 61,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,1234.68,1,0.3,-114.81
CA-2019-102742,2019-06-08,2019-06-10,First Class,CU-4113,Customer 10,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,764.45,1,0.1,103.53
CA-2019-102743,2019-07-07,2019-07-10,Second Class,CU-6258,Customer 37,Corporate,United States,City,State,South,Furniture,Bookcases,Bookcases Product,916.77,6,0.3,87.91
CA-2019-102744,2019-03-01,2019-03-04,First Class,CU-7770,Customer 4,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,1197.55,3,0.3,-70.13
CA-2019-102745,2019-11-01,2019-11-07,First Class,CU-3676,Customer 97,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,1310.02,8,0.1,-164.95
CA-2019-102746,2019-11-15,2019-11-19,First Class,CU-8293,Customer 198,Consumer,United States,City,State,Central,Technology,Laptops,Laptops Product,370.73,8,0.1,63.73
CA-2019-102747,2019-07-30,2019-08-05,Same Day,CU-7466,Customer 79,Consumer,United States,City,State,West,Furniture,Chairs,Chairs Product,1495.8,8,0.2,22.21
CA-2019-102748,2019-06-01,2019-06-03,First Class,CU-1533,Customer 130,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,48.9,8,0.0,-1.84
CA-2019-102749,2019-04-19,2019-04-25,Standard Class,CU-3985,Customer 475,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,971.23,2,0.0,168.07
CA-2019-102750,2019-03-17,2019-03-20,Second Class,CU-7696,Customer 303,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,1770.77,8,0.1,8.71
CA-2019-102751,2019-01-30,2019-02-03,Same Day,CU-3017,Customer 55,Corporate,United States,City,State,Central,Office Supplies,Paper,Paper Product,338.14,1,0.0,7.39
CA-2019-102752,2019-11-10,2019-11-12,Standard Class,CU-1571,Customer 6,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,1208.03,4,0.2,212.47
CA-2019-102753,2019-04-27,2019-04-30,First Class,CU-5325,Customer 300,Corporate,United States,City,State,East,Office Supplies,Paper,Paper Product,456.39,7,0.2,63.45
CA-2019-102754,2019-12-22,2019-12-23,Standard Class,CU-5562,Customer 245,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1811.74,6,0.2,501.08
CA-2019-102755,2019-07-11,2019-07-16,Same Day,CU-8851,Customer 185,Home Office,United States,City,State,South,Furniture,Bookcases,Bookcases Product,660.12,3,0.1,194.37
CA-2019-102756,2019-01-19,2019-01-21,Standard Class,CU-5219,Customer 68,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1832.41,7,0.3,-264.96
CA-2019-102757,2019-06-22,2019-06-26,Same Day,CU-4399,Customer 330,Corporate,United States,City,State,Central,Office Supplies,Binders,Binders Product,231.39,1,0.0,-32.17
CA-2019-102758,2019-08-16,2019-08-22,Standard Class,CU-5582,Customer 166,Home Office,United States,City,State,South,Technology,Phones,Phones Product,1151.22,1,0.1,-149.34
CA-2019-102759,2019-12-16,2019-12-22,Same Day,CU-1025,Customer 267,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,1140.43,2,0.0,3.46
CA-2019-102760,2019-07-02,2019-07-04,First Class,CU-2129,Customer 389,Consumer,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1827.83,2,0.3,150.79
CA-2019-102761,2019-04-23,2019-04-27,Same Day,CU-5797,Customer 242,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,1332.24,6,0.1,-153.68
CA-2019-102762,2019-07-02,2019-07-04,First Class,CU-7900,Customer 468,Consumer,United States,City,State,West,Office Supplies,Labels,Labels Product,1616.21,9,0.2,-31.15
CA-2019-102763,2019-05-26,2019-05-30,Same Day,CU-2213,Customer 180,Consumer,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,368.75,4,0.0,33.07
CA-2019-102764,2019-11-15,2019-11-21,Same Day,CU-4498,Customer 296,Consumer,United States,City,State,West,Technology,Phones,Phones Product,983.01,3,0.2,-105.41
CA-2019-102765,2019-04-26,2019-04-29,Second Class,CU-6460,Customer 329,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,516.51,3,0.0,-23.77
CA-2019-102766,2019-04-23,2019-04-24,Same Day,CU-8671,Customer 27,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,269.08,7,0.2,44.98
CA-2019-102767,2019-09-08,2019-09-11,Standard Class,CU-1013,Customer 20,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,1514.6,1,0.3,328.58
CA-2019-102768,2019-09-08,2019-09-09,Standard Class,CU-1529,Customer 140,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,1971.95,5,0.0,-86.03
CA-2019-102769,2019-10-30,2019-11-05,Second Class,CU-3611,Customer 417,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,1363.01,8,0.1,-185.54
CA-2019-102770,2019-11-09,2019-11-12,First Class,CU-7146,Customer 418,Corporate,United States,City,State,West,Office Supplies,Storage,Storage Product,196.92,1,0.2,40.53
CA-2019-102771,2019-04-28,2019-05-01,Standard Class,CU-7345,Customer 321,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,514.74,3,0.3,116.38
CA-2019-102772,2019-10-28,2019-10-30,Second Class,CU-9202,Customer 121,Consumer,United States,City,State,East,Furniture,Chairs,Chairs Product,1058.19,4,0.0,-71.09
CA-2019-102773,2019-06-10,2019-06-15,Standard Class,CU-3617,Customer 405,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,241.92,1,0.1,70.41
CA-2019-102774,2019-07-17,2019-07-23,Second Class,CU-7222,Customer 145,Consumer,United States,City,State,West,Office Supplies,Labels,Labels Product,862.57,7,0.0,-57.14
CA-2019-102775,2019-09-17,2019-09-21,Second Class,CU-1571,Customer 232,Consumer,United States,City,State,South,Office Supplies,Storage,Storage Product,1263.25,7,0.1,-224.84
CA-2019-102776,2019-05-28,2019-06-03,Second Class,CU-6430,Customer 454,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,1573.1,9,0.1,52.03
CA-2019-102777,2019-08-28,2019-09-01,Second Class,CU-3597,Customer 380,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,1038.98,1,0.3,-13.13
CA-2019-102778,2019-02-16,2019-02-20,Second Class,CU-8420,Customer 484,Corporate,United States,City,State,Central,Office Supplies,Binders,Binders Product,1681.45,5,0.0,-195.23
CA-2019-102779,2019-07-17,2019-07-18,First Class,CU-2188,Customer 28,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,560.81,5,0.1,15.43
CA-2019-102780,2019-02-16,2019-02-20,Standard Class,CU-1438,Customer 165,Home Office,United States,City,State,South,Office Supplies,Labels,Labels Product,1662.83,3,0.0,-90.41
CA-2019-102781,2019-03-19,2019-03-23,Second Class,CU-6756,Customer 426,Home Office,United States,City,State,Central,Office Supplies,Labels,Labels Product,806.28,9,0.0,-123.19
CA-2019-102782,2019-05-04,2019-05-06,Second Class,CU-7401,Customer 113,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,83.31,5,0.1,-1.94
CA-2019-102783,2019-03-16,2019-03-19,Same Day,CU-8599,Customer 189,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1973.64,4,0.3,-121.24
CA-2019-102784,2019-12-25,2019-12-31,Second Class,CU-7472,Customer 249,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1260.31,4,0.2,-160.68
CA-2019-102785,2019-05-17,2019-05-23,Second Class,CU-6434,Customer 208,Consumer,United States,City,State,South,Technology,Phones,Phones Product,583.64,2,0.1,86.08
CA-2019-102786,2019-03-31,2019-04-04,Second Class,CU-4238,Customer 221,Corporate,United States,City,State,West,Technology,Phones,Phones Product,760.52,3,0.1,-150.46
CA-2019-102787,2019-11-21,2019-11-26,Standard Class,CU-3838,Customer 405,Home Office,United States,City,State,West,Furniture,Chairs,Chairs Product,1551.17,8,0.3,-260.23
CA-2019-102788,2019-03-02,2019-03-08,Standard Class,CU-8464,Customer 98,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,272.2,2,0.0,36.6
CA-2019-102789,2019-05-18,2019-05-22,Second Class,CU-6549,Customer 25,Home Office,United States,City,State,Central,Technology,Laptops,Laptops Product,613.89,4,0.0,-88.37
CA-2019-102790,2019-02-19,2019-02-20,Standard Class,CU-3318,Customer 441,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,800.4,4,0.0,233.0
CA-2019-102791,2019-09-16,2019-09-17,First Class,CU-1424,Customer 424,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,1547.01,7,0.0,-117.38
CA-2019-102792,2019-04-17,2019-04-18,Second Class,CU-8901,Customer 151,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,1553.02,5,0.1,-306.01
CA-2019-102793,2019-04-23,2019-04-27,First Class,CU-6128,Customer 415,Consumer,United States,City,State,West,Office Supplies,Paper,Paper Product,634.72,3,0.2,-39.81
CA-2019-102794,2019-12-16,2019-12-18,Second Class,CU-8548,Customer 271,Home Office,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1151.15,4,0.3,31.56
CA-2019-102795,2019-09-11,2019-09-16,Same Day,CU-9734,Customer 327,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,1448.47,6,0.0,-140.69
CA-2019-102796,2019-04-28,2019-05-02,First Class,CU-4282,Customer 137,Corporate,United States,City,State,Central,Office Supplies,Labels,Labels Product,595.5,8,0.3,171.79
CA-2019-102797,2019-07-17,2019-07-19,First Class,CU-4655,Customer 216,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,7.3,9,0.3,-0.39
